,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
671,mobileOG_000738050|NA:Keyword|WP_040120033.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,97.6,253,179,6.81e-87,126,55,179,1,125,mobileOG_000738050,NA:Keyword,WP_040120033.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000738050_NODE_134_length_422_cov_107.675362
672,mobileOG_000407609|NA:Keyword|WP_015406602.1|integration/excision|NA|COMPASS|Keyword Search,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,97.6,252,152,7.84e-87,126,28,152,1,125,mobileOG_000407609,NA:Keyword,WP_015406602.1,integration/excision,NA,COMPASS,Keyword Search,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000407609_NODE_134_length_422_cov_107.675362
673,mobileOG_000737867|NA:Keyword|WP_065229945.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,96.8,253,215,3.24e-86,126,91,215,1,125,mobileOG_000737867,NA:Keyword,WP_065229945.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000737867_NODE_134_length_422_cov_107.675362
674,mobileOG_000297882|tnpB|WP_061884949.1|integration/excision|NA|Multiple|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,372,7.15e-86,126,248,372,1,125,mobileOG_000297882,tnpB,WP_061884949.1,integration/excision,NA,Multiple,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000297882_NODE_134_length_422_cov_107.675362
675,mobileOG_000298060|tnpB|WP_149217113.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,372,7.15e-86,126,248,372,1,125,mobileOG_000298060,tnpB,WP_149217113.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000298060_NODE_134_length_422_cov_107.675362
676,mobileOG_000063510|tnpB|WP_015406689.1|integration/excision|NA|Multiple|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,373,7.36e-86,126,249,373,1,125,mobileOG_000063510,tnpB,WP_015406689.1,integration/excision,NA,Multiple,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000063510_NODE_134_length_422_cov_107.675362
677,mobileOG_000065883|tnpB|WP_063549489.1|integration/excision|NA|Multiple|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,373,7.36e-86,126,249,373,1,125,mobileOG_000065883,tnpB,WP_063549489.1,integration/excision,NA,Multiple,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000065883_NODE_134_length_422_cov_107.675362
678,mobileOG_000298073|tnpB|WP_151909504.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,373,7.36e-86,126,249,373,1,125,mobileOG_000298073,tnpB,WP_151909504.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000298073_NODE_134_length_422_cov_107.675362
679,mobileOG_000298078|tnpB|WP_153218355.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,373,7.36e-86,126,249,373,1,125,mobileOG_000298078,tnpB,WP_153218355.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000298078_NODE_134_length_422_cov_107.675362
680,mobileOG_000298081|tnpB|WP_157408163.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,99.2,258,373,7.36e-86,126,249,373,1,125,mobileOG_000298081,tnpB,WP_157408163.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000298081_NODE_134_length_422_cov_107.675362
681,mobileOG_000036334|tnpB|WP_000973290.1|integration/excision|NA|ACLAME|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.4,256,372,2.03e-85,126,248,372,1,125,mobileOG_000036334,tnpB,WP_000973290.1,integration/excision,NA,ACLAME,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000036334_NODE_134_length_422_cov_107.675362
682,mobileOG_000056315|tnpB|WP_000973290.1|integration/excision|NA|Multiple|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.4,256,373,2.09e-85,126,249,373,1,125,mobileOG_000056315,tnpB,WP_000973290.1,integration/excision,NA,Multiple,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000056315_NODE_134_length_422_cov_107.675362
683,mobileOG_000298063|tnpB|WP_149216882.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_134_length_422_cov_107.675362_1 # 3 # 380 # 1 # ID=134_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.4,256,373,2.09e-85,126,249,373,1,125,mobileOG_000298063,tnpB,WP_149216882.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_134_length_422_cov_107.675362_1, 3 # 380 # 1 , 3,380,1 ,134_1,134,1,10,Edge,None,None,0.365,NODE_134_length_422_cov_107.675362,mobileOG_000298063_NODE_134_length_422_cov_107.675362
684,mobileOG_000397965|NA:Keyword|WP_013555107.1|integration/excision|NA|COMPASS|Keyword Search,NODE_139_length_352_cov_39.650909_1 # 3 # 350 # -1 # ID=139_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.374,99.1,225,326,8.78e-74,116,117,232,1,116,mobileOG_000397965,NA:Keyword,WP_013555107.1,integration/excision,NA,COMPASS,Keyword Search,NODE_139_length_352_cov_39.650909_1, 3 # 350 # -1 , 3,350,-1 ,139_1,139,1,11,Edge,None,None,0.374,NODE_139_length_352_cov_39.650909,mobileOG_000397965_NODE_139_length_352_cov_39.650909
685,mobileOG_000397966|NA:Keyword|WP_013555108.1|integration/excision|NA|COMPASS|Keyword Search,NODE_139_length_352_cov_39.650909_1 # 3 # 350 # -1 # ID=139_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.374,99.1,225,378,3.90e-73,116,169,284,1,116,mobileOG_000397966,NA:Keyword,WP_013555108.1,integration/excision,NA,COMPASS,Keyword Search,NODE_139_length_352_cov_39.650909_1, 3 # 350 # -1 , 3,350,-1 ,139_1,139,1,11,Edge,None,None,0.374,NODE_139_length_352_cov_39.650909,mobileOG_000397966_NODE_139_length_352_cov_39.650909
686,mobileOG_000730920|NA:Keyword|A0A1B2RC23|integration/excision|NA|Multiple|Keyword Search,NODE_139_length_352_cov_39.650909_1 # 3 # 350 # -1 # ID=139_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.374,97.4,222,370,5.02e-72,116,159,274,1,116,mobileOG_000730920,NA:Keyword,A0A1B2RC23,integration/excision,NA,Multiple,Keyword Search,NODE_139_length_352_cov_39.650909_1, 3 # 350 # -1 , 3,350,-1 ,139_1,139,1,11,Edge,None,None,0.374,NODE_139_length_352_cov_39.650909,mobileOG_000730920_NODE_139_length_352_cov_39.650909
687,mobileOG_000732168|NA:Keyword|A0A150B0Y5|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_139_length_352_cov_39.650909_1 # 3 # 350 # -1 # ID=139_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.374,96.6,220,370,2.85e-71,116,159,274,1,116,mobileOG_000732168,NA:Keyword,A0A150B0Y5,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_139_length_352_cov_39.650909_1, 3 # 350 # -1 , 3,350,-1 ,139_1,139,1,11,Edge,None,None,0.374,NODE_139_length_352_cov_39.650909,mobileOG_000732168_NODE_139_length_352_cov_39.650909
688,mobileOG_000730089|NA:Keyword|A0A2B8J509|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_139_length_352_cov_39.650909_1 # 3 # 350 # -1 # ID=139_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.374,95.7,218,370,2.29e-70,116,159,274,1,116,mobileOG_000730089,NA:Keyword,A0A2B8J509,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_139_length_352_cov_39.650909_1, 3 # 350 # -1 , 3,350,-1 ,139_1,139,1,11,Edge,None,None,0.374,NODE_139_length_352_cov_39.650909,mobileOG_000730089_NODE_139_length_352_cov_39.650909
689,mobileOG_000730089|NA:Keyword|A0A2B8J509|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_140_length_352_cov_16.425455_1 # 3 # 350 # -1 # ID=140_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362,96.6,218,370,1.62e-70,116,159,274,1,116,mobileOG_000730089,NA:Keyword,A0A2B8J509,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_140_length_352_cov_16.425455_1, 3 # 350 # -1 , 3,350,-1 ,140_1,140,1,11,Edge,None,None,0.362,NODE_140_length_352_cov_16.425455,mobileOG_000730089_NODE_140_length_352_cov_16.425455
690,mobileOG_000730920|NA:Keyword|A0A1B2RC23|integration/excision|NA|Multiple|Keyword Search,NODE_140_length_352_cov_16.425455_1 # 3 # 350 # -1 # ID=140_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362,98.3,218,370,1.62e-70,116,159,274,1,116,mobileOG_000730920,NA:Keyword,A0A1B2RC23,integration/excision,NA,Multiple,Keyword Search,NODE_140_length_352_cov_16.425455_1, 3 # 350 # -1 , 3,350,-1 ,140_1,140,1,11,Edge,None,None,0.362,NODE_140_length_352_cov_16.425455,mobileOG_000730920_NODE_140_length_352_cov_16.425455
691,mobileOG_000732168|NA:Keyword|A0A150B0Y5|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_140_length_352_cov_16.425455_1 # 3 # 350 # -1 # ID=140_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362,97.4,217,370,4.59e-70,116,159,274,1,116,mobileOG_000732168,NA:Keyword,A0A150B0Y5,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_140_length_352_cov_16.425455_1, 3 # 350 # -1 , 3,350,-1 ,140_1,140,1,11,Edge,None,None,0.362,NODE_140_length_352_cov_16.425455,mobileOG_000732168_NODE_140_length_352_cov_16.425455
692,mobileOG_000397965|NA:Keyword|WP_013555107.1|integration/excision|NA|COMPASS|Keyword Search,NODE_140_length_352_cov_16.425455_1 # 3 # 350 # -1 # ID=140_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362,96.6,215,326,5.31e-70,116,117,232,1,116,mobileOG_000397965,NA:Keyword,WP_013555107.1,integration/excision,NA,COMPASS,Keyword Search,NODE_140_length_352_cov_16.425455_1, 3 # 350 # -1 , 3,350,-1 ,140_1,140,1,11,Edge,None,None,0.362,NODE_140_length_352_cov_16.425455,mobileOG_000397965_NODE_140_length_352_cov_16.425455
693,mobileOG_000397966|NA:Keyword|WP_013555108.1|integration/excision|NA|COMPASS|Keyword Search,NODE_140_length_352_cov_16.425455_1 # 3 # 350 # -1 # ID=140_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362,96.6,215,378,2.29e-69,116,169,284,1,116,mobileOG_000397966,NA:Keyword,WP_013555108.1,integration/excision,NA,COMPASS,Keyword Search,NODE_140_length_352_cov_16.425455_1, 3 # 350 # -1 , 3,350,-1 ,140_1,140,1,11,Edge,None,None,0.362,NODE_140_length_352_cov_16.425455,mobileOG_000397966_NODE_140_length_352_cov_16.425455
694,mobileOG_000407613|NA:Keyword|WP_015406625.1|integration/excision|NA|COMPASS|Keyword Search,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,96.6,219,170,1.22e-73,116,6,121,1,116,mobileOG_000407613,NA:Keyword,WP_015406625.1,integration/excision,NA,COMPASS,Keyword Search,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000407613_NODE_141_length_350_cov_23.952381
695,mobileOG_000362140|tnpB|WP_130055921.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,99.1,221,236,1.27e-73,116,55,170,1,116,mobileOG_000362140,tnpB,WP_130055921.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000362140_NODE_141_length_350_cov_23.952381
696,mobileOG_000064671|tnpB|WP_040120030.1|integration/excision|NA|COMPASS|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,98.3,219,268,2.84e-72,116,54,169,1,116,mobileOG_000064671,tnpB,WP_040120030.1,integration/excision,NA,COMPASS,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000064671_NODE_141_length_350_cov_23.952381
697,mobileOG_000062374|tnpB|WP_040120030.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,99.1,221,372,7.52e-72,116,54,169,1,116,mobileOG_000062374,tnpB,WP_040120030.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000062374_NODE_141_length_350_cov_23.952381
698,mobileOG_000062406|tnpB|A0A0F6FHE2|integration/excision|NA|COMPASS|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,97.4,220,324,7.67e-72,116,6,121,1,116,mobileOG_000062406,tnpB,A0A0F6FHE2,integration/excision,NA,COMPASS,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000062406_NODE_141_length_350_cov_23.952381
699,mobileOG_000361705|tnpB|WP_139784082.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,95.7,216,217,9.31e-72,116,55,170,1,116,mobileOG_000361705,tnpB,WP_139784082.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000361705_NODE_141_length_350_cov_23.952381
700,mobileOG_000297822|tnpB|WP_042970341.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,99.1,221,372,1.51e-71,116,54,169,1,116,mobileOG_000297822,tnpB,WP_042970341.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000297822_NODE_141_length_350_cov_23.952381
701,mobileOG_000054234|tnpB|WP_000586180.1|integration/excision|NA|COMPASS|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,95.7,217,270,1.73e-71,116,55,170,1,116,mobileOG_000054234,tnpB,WP_000586180.1,integration/excision,NA,COMPASS,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000054234_NODE_141_length_350_cov_23.952381
702,mobileOG_000070239|tnpB|N1LTN8|integration/excision|NA|COMPASS|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,96.6,216,237,1.76e-71,116,54,169,1,116,mobileOG_000070239,tnpB,N1LTN8,integration/excision,NA,COMPASS,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000070239_NODE_141_length_350_cov_23.952381
703,mobileOG_000297823|tnpB|WP_042970367.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,99.1,220,372,2.13e-71,116,54,169,1,116,mobileOG_000297823,tnpB,WP_042970367.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000297823_NODE_141_length_350_cov_23.952381
704,mobileOG_000064674|tnpB|WP_042991674.1|integration/excision|NA|COMPASS|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,97.4,220,371,2.93e-71,116,53,168,1,116,mobileOG_000064674,tnpB,WP_042991674.1,integration/excision,NA,COMPASS,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000064674_NODE_141_length_350_cov_23.952381
705,mobileOG_000063400|tnpB|WP_087976705.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,97.4,220,372,3.02e-71,116,54,169,1,116,mobileOG_000063400,tnpB,WP_087976705.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000063400_NODE_141_length_350_cov_23.952381
706,mobileOG_000297821|tnpB|WP_042970265.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,97.4,220,372,3.02e-71,116,54,169,1,116,mobileOG_000297821,tnpB,WP_042970265.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000297821_NODE_141_length_350_cov_23.952381
707,mobileOG_000297883|tnpB|WP_062804558.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,97.4,220,372,3.02e-71,116,54,169,1,116,mobileOG_000297883,tnpB,WP_062804558.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000297883_NODE_141_length_350_cov_23.952381
708,mobileOG_000298145|tnpB|WP_044585397.1|integration/excision|NA|Multiple|Homology,NODE_141_length_350_cov_23.952381_1 # 3 # 350 # -1 # ID=141_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388,97.4,220,372,3.02e-71,116,54,169,1,116,mobileOG_000298145,tnpB,WP_044585397.1,integration/excision,NA,Multiple,Homology,NODE_141_length_350_cov_23.952381_1, 3 # 350 # -1 , 3,350,-1 ,141_1,141,1,11,Edge,None,None,0.388,NODE_141_length_350_cov_23.952381,mobileOG_000298145_NODE_141_length_350_cov_23.952381
709,mobileOG_000406556|NA:Keyword|WP_000762752.1|integration/excision|NA|Multiple|Keyword Search,NODE_143_length_329_cov_46.694444_1 # 1 # 327 # 1 # ID=143_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.324,100,224,132,3.84e-76,109,25,132,1,108,mobileOG_000406556,NA:Keyword,WP_000762752.1,integration/excision,NA,Multiple,Keyword Search,NODE_143_length_329_cov_46.694444_1, 1 # 327 # 1 , 1,327,1 ,143_1,143,1,10,Edge,None,None,0.324,NODE_143_length_329_cov_46.694444,mobileOG_000406556_NODE_143_length_329_cov_46.694444
710,mobileOG_000754881|NA:Keyword|WP_098377962.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_143_length_329_cov_46.694444_1 # 1 # 327 # 1 # ID=143_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.324,100,224,132,3.84e-76,109,25,132,1,108,mobileOG_000754881,NA:Keyword,WP_098377962.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_143_length_329_cov_46.694444_1, 1 # 327 # 1 , 1,327,1 ,143_1,143,1,10,Edge,None,None,0.324,NODE_143_length_329_cov_46.694444,mobileOG_000754881_NODE_143_length_329_cov_46.694444
711,mobileOG_000402971|NA:Keyword|WP_000762749.1|integration/excision|NA|Multiple|Keyword Search,NODE_143_length_329_cov_46.694444_1 # 1 # 327 # 1 # ID=143_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.324,99.1,223,132,5.45e-76,109,25,132,1,108,mobileOG_000402971,NA:Keyword,WP_000762749.1,integration/excision,NA,Multiple,Keyword Search,NODE_143_length_329_cov_46.694444_1, 1 # 327 # 1 , 1,327,1 ,143_1,143,1,10,Edge,None,None,0.324,NODE_143_length_329_cov_46.694444,mobileOG_000402971_NODE_143_length_329_cov_46.694444
712,mobileOG_000756100|NA:Keyword|WP_042514277.1|integration/excision|NA|Multiple|Keyword Search,NODE_143_length_329_cov_46.694444_1 # 1 # 327 # 1 # ID=143_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.324,99.1,223,132,5.45e-76,109,25,132,1,108,mobileOG_000756100,NA:Keyword,WP_042514277.1,integration/excision,NA,Multiple,Keyword Search,NODE_143_length_329_cov_46.694444_1, 1 # 327 # 1 , 1,327,1 ,143_1,143,1,10,Edge,None,None,0.324,NODE_143_length_329_cov_46.694444,mobileOG_000756100_NODE_143_length_329_cov_46.694444
713,mobileOG_000754794|NA:Keyword|WP_009327546.1|integration/excision|NA|Multiple|Keyword Search,NODE_143_length_329_cov_46.694444_1 # 1 # 327 # 1 # ID=143_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.324,99.1,223,132,1.10e-75,109,25,132,1,108,mobileOG_000754794,NA:Keyword,WP_009327546.1,integration/excision,NA,Multiple,Keyword Search,NODE_143_length_329_cov_46.694444_1, 1 # 327 # 1 , 1,327,1 ,143_1,143,1,10,Edge,None,None,0.324,NODE_143_length_329_cov_46.694444,mobileOG_000754794_NODE_143_length_329_cov_46.694444
