,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
371,mobileOG_000754369|NA:Keyword|WP_000804791.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.0,549,286,1.89e-199,287,1,286,1,286,mobileOG_000754369,NA:Keyword,WP_000804791.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000754369_NODE_18_length_68988_cov_48.935584
372,mobileOG_000756550|NA:Keyword|WP_033700059.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.3,549,286,1.89e-199,287,1,286,1,286,mobileOG_000756550,NA:Keyword,WP_033700059.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000756550_NODE_18_length_68988_cov_48.935584
373,mobileOG_000756062|NA:Keyword|WP_000804772.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.0,548,286,5.41e-199,287,1,286,1,286,mobileOG_000756062,NA:Keyword,WP_000804772.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000756062_NODE_18_length_68988_cov_48.935584
374,mobileOG_000405542|NA:Keyword|WP_000804775.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.0,548,286,7.69e-199,287,1,286,1,286,mobileOG_000405542,NA:Keyword,WP_000804775.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000405542_NODE_18_length_68988_cov_48.935584
375,mobileOG_000754734|NA:Keyword|A0A427RZQ4|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,98.6,547,286,1.09e-198,287,1,286,1,286,mobileOG_000754734,NA:Keyword,A0A427RZQ4,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000754734_NODE_18_length_68988_cov_48.935584
376,mobileOG_000411258|NA:Keyword|WP_021727955.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,98.6,547,286,1.55e-198,287,1,286,1,286,mobileOG_000411258,NA:Keyword,WP_021727955.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000411258_NODE_18_length_68988_cov_48.935584
377,mobileOG_000754588|NA:Keyword|WP_050062468.1|transfer|NA|Plasmid RefSeq|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.0,547,286,1.55e-198,287,1,286,1,286,mobileOG_000754588,NA:Keyword,WP_050062468.1,transfer,NA,Plasmid RefSeq,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000754588_NODE_18_length_68988_cov_48.935584
378,mobileOG_000755967|NA:Keyword|WP_131099881.1|transfer|NA|Plasmid RefSeq|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.0,546,286,3.13e-198,287,1,286,1,286,mobileOG_000755967,NA:Keyword,WP_131099881.1,transfer,NA,Plasmid RefSeq,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000755967_NODE_18_length_68988_cov_48.935584
379,mobileOG_000756063|NA:Keyword|WP_000804793.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,99.0,546,286,3.13e-198,287,1,286,1,286,mobileOG_000756063,NA:Keyword,WP_000804793.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000756063_NODE_18_length_68988_cov_48.935584
380,mobileOG_000402475|NA:Keyword|WP_000804776.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,98.6,545,286,6.32e-198,287,1,286,1,286,mobileOG_000402475,NA:Keyword,WP_000804776.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000402475_NODE_18_length_68988_cov_48.935584
381,mobileOG_000402913|NA:Keyword|WP_000804779.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,98.3,545,286,6.32e-198,287,1,286,1,286,mobileOG_000402913,NA:Keyword,WP_000804779.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000402913_NODE_18_length_68988_cov_48.935584
382,mobileOG_000754581|NA:Keyword|WP_061139888.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,98.6,544,286,2.57e-197,287,1,286,1,286,mobileOG_000754581,NA:Keyword,WP_061139888.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000754581_NODE_18_length_68988_cov_48.935584
383,mobileOG_000755609|NA:Keyword|WP_044798377.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,98.3,544,286,2.57e-197,287,1,286,1,286,mobileOG_000755609,NA:Keyword,WP_044798377.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000755609_NODE_18_length_68988_cov_48.935584
384,mobileOG_000406119|NA:Keyword|WP_000804795.1|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,97.9,543,286,7.37e-197,287,1,286,1,286,mobileOG_000406119,NA:Keyword,WP_000804795.1,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000406119_NODE_18_length_68988_cov_48.935584
385,mobileOG_000757149|NA:Keyword|A0A242ZB13|transfer|NA|Multiple|Keyword Search,NODE_18_length_68988_cov_48.935584_42 # 40917 # 41777 # 1 # ID=18_42;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.383,97.6,542,286,1.05e-196,287,1,286,1,286,mobileOG_000757149,NA:Keyword,A0A242ZB13,transfer,NA,Multiple,Keyword Search,NODE_18_length_68988_cov_48.935584_42, 40917 # 41777 # 1 , 40917,41777,1 ,18_42,18,42,00,TTG,AGGAGG,5-10bp,0.383,NODE_18_length_68988_cov_48.935584,mobileOG_000757149_NODE_18_length_68988_cov_48.935584
386,mobileOG_000739231|NA:Keyword|WP_149216801.1|transfer|NA|Plasmid RefSeq|Keyword Search,NODE_18_length_68988_cov_48.935584_44 # 42631 # 44055 # 1 # ID=18_44;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.365,90.4,837,477,6.67e-307,475,1,477,1,474,mobileOG_000739231,NA:Keyword,WP_149216801.1,transfer,NA,Plasmid RefSeq,Keyword Search,NODE_18_length_68988_cov_48.935584_44, 42631 # 44055 # 1 , 42631,44055,1 ,18_44,18,44,00,ATG,GGAG/GAGG,5-10bp,0.365,NODE_18_length_68988_cov_48.935584,mobileOG_000739231_NODE_18_length_68988_cov_48.935584
387,mobileOG_000043324|recU|WP_061139908.1|replication/recombination/repair|NA|COMPASS|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,98.6,285,143,9.28e-100,144,1,143,1,143,mobileOG_000043324,recU,WP_061139908.1,replication/recombination/repair,NA,COMPASS,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000043324_NODE_18_length_68988_cov_48.935584
388,mobileOG_000341702|recU|WP_061139908.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,98.6,285,154,1.35e-99,144,12,154,1,143,mobileOG_000341702,recU,WP_061139908.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000341702_NODE_18_length_68988_cov_48.935584
389,mobileOG_000340640|recU|WP_050822298.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,97.1,267,209,1.29e-91,144,12,148,1,137,mobileOG_000340640,recU,WP_050822298.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000340640_NODE_18_length_68988_cov_48.935584
390,mobileOG_000319248|recU|WP_088911322.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,95.6,266,209,2.60e-91,144,12,148,1,137,mobileOG_000319248,recU,WP_088911322.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000319248_NODE_18_length_68988_cov_48.935584
391,mobileOG_000284647|recU|WP_088020556.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,97.1,266,205,3.22e-91,144,12,148,1,137,mobileOG_000284647,recU,WP_088020556.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000284647_NODE_18_length_68988_cov_48.935584
392,mobileOG_000320872|recU|WP_088020556.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,94.9,265,209,7.44e-91,144,12,148,1,137,mobileOG_000320872,recU,WP_088020556.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000320872_NODE_18_length_68988_cov_48.935584
393,mobileOG_000320025|recU|WP_065230128.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,94.9,265,209,7.44e-91,144,12,148,1,137,mobileOG_000320025,recU,WP_065230128.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000320025_NODE_18_length_68988_cov_48.935584
394,mobileOG_000300789|recU|WP_139895039.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,94.9,265,209,1.50e-90,144,12,148,1,137,mobileOG_000300789,recU,WP_139895039.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000300789_NODE_18_length_68988_cov_48.935584
395,mobileOG_000342219|recU|WP_025967178.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,94.9,264,209,2.13e-90,144,12,148,1,137,mobileOG_000342219,recU,WP_025967178.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000342219_NODE_18_length_68988_cov_48.935584
396,mobileOG_000043468|recU|WP_088020556.1|replication/recombination/repair|NA|COMPASS|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,94.2,263,197,2.86e-90,144,12,148,1,137,mobileOG_000043468,recU,WP_088020556.1,replication/recombination/repair,NA,COMPASS,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000043468_NODE_18_length_68988_cov_48.935584
397,mobileOG_000063487|recU|WP_000522796.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,92.7,259,209,1.43e-88,144,12,148,1,137,mobileOG_000063487,recU,WP_000522796.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000063487_NODE_18_length_68988_cov_48.935584
398,mobileOG_000348095|recU|WP_042510722.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,94.1,258,209,5.82e-88,144,13,148,2,137,mobileOG_000348095,recU,WP_042510722.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000348095_NODE_18_length_68988_cov_48.935584
399,mobileOG_000321485|recU|WP_071728198.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,92.7,258,209,5.82e-88,144,12,148,1,137,mobileOG_000321485,recU,WP_071728198.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000321485_NODE_18_length_68988_cov_48.935584
400,mobileOG_000278374|recU|WP_143880499.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,92.7,256,209,3.36e-87,144,12,148,1,137,mobileOG_000278374,recU,WP_143880499.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000278374_NODE_18_length_68988_cov_48.935584
401,mobileOG_000278589|recU|WP_042514285.1|replication/recombination/repair|NA|Multiple|Homology,NODE_18_length_68988_cov_48.935584_77 # 65647 # 66078 # 1 # ID=18_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.396,91.2,254,209,1.36e-86,144,12,148,1,137,mobileOG_000278589,recU,WP_042514285.1,replication/recombination/repair,NA,Multiple,Homology,NODE_18_length_68988_cov_48.935584_77, 65647 # 66078 # 1 , 65647,66078,1 ,18_77,18,77,00,ATG,GGA/GAG/AGG,5-10bp,0.396,NODE_18_length_68988_cov_48.935584,mobileOG_000278589_NODE_18_length_68988_cov_48.935584
402,mobileOG_000067932|tnpB|WP_119684318.1|integration/excision|NA|COMPASS|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,520,372,4.99e-187,266,108,372,1,265,mobileOG_000067932,tnpB,WP_119684318.1,integration/excision,NA,COMPASS,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000067932_NODE_25_length_27851_cov_51.014222
403,mobileOG_000298017|tnpB|WP_119684318.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,520,373,5.17e-187,266,109,373,1,265,mobileOG_000298017,tnpB,WP_119684318.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000298017_NODE_25_length_27851_cov_51.014222
404,mobileOG_000063148|tnpB|WP_016078507.1|integration/excision|NA|Multiple|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.5,520,372,7.09e-187,266,108,372,1,265,mobileOG_000063148,tnpB,WP_016078507.1,integration/excision,NA,Multiple,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000063148_NODE_25_length_27851_cov_51.014222
405,mobileOG_000297907|tnpB|WP_065705496.1|integration/excision|NA|Multiple|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.9,519,372,1.43e-186,266,108,372,1,265,mobileOG_000297907,tnpB,WP_065705496.1,integration/excision,NA,Multiple,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000297907_NODE_25_length_27851_cov_51.014222
406,mobileOG_000062368|tnpB|WP_040120032.1|integration/excision|NA|Multiple|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,517,373,1.21e-185,266,109,373,1,265,mobileOG_000062368,tnpB,WP_040120032.1,integration/excision,NA,Multiple,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000062368_NODE_25_length_27851_cov_51.014222
407,mobileOG_000297844|tnpB|WP_050822484.1|integration/excision|NA|Multiple|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,516,372,1.66e-185,266,108,372,1,265,mobileOG_000297844,tnpB,WP_050822484.1,integration/excision,NA,Multiple,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000297844_NODE_25_length_27851_cov_51.014222
408,mobileOG_000298060|tnpB|WP_149217113.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,516,372,1.66e-185,266,108,372,1,265,mobileOG_000298060,tnpB,WP_149217113.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000298060_NODE_25_length_27851_cov_51.014222
409,mobileOG_000073096|tnpB|WP_065705440.1|integration/excision|NA|Multiple|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,515,372,4.76e-185,266,108,372,1,265,mobileOG_000073096,tnpB,WP_065705440.1,integration/excision,NA,Multiple,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000073096_NODE_25_length_27851_cov_51.014222
410,mobileOG_000298115|tnpB|WP_149217113.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_25_length_27851_cov_51.014222_1 # 3 # 800 # 1 # ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365,98.1,515,372,4.76e-185,266,108,372,1,265,mobileOG_000298115,tnpB,WP_149217113.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_25_length_27851_cov_51.014222_1, 3 # 800 # 1 , 3,800,1 ,25_1,25,1,10,Edge,None,None,0.365,NODE_25_length_27851_cov_51.014222,mobileOG_000298115_NODE_25_length_27851_cov_51.014222
