,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
366,"mobileOG_000368540|lexA|WP_025160136.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_16_length_92794_cov_38.870941_40 # 56017 # 56625 # 1 # ID=16_40;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.604,100,396,202,1.40e-141,203,1,202,1,202,mobileOG_000368540,lexA,WP_025160136.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_40, 56017 # 56625 # 1 , 56017,56625,1 ,16_40,16,40,00,ATG,AGxAGG/AGGxGG,3-4bp,0.604,NODE_16_length_92794_cov_38.870941,mobileOG_000368540_NODE_16_length_92794_cov_38.870941
367,"mobileOG_000336507|lexA|WP_000646078.1|phage|infection,regulation|Multiple|Homology",NODE_16_length_92794_cov_38.870941_40 # 56017 # 56625 # 1 # ID=16_40;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.604,92.1,370,202,1.61e-131,203,1,202,1,202,mobileOG_000336507,lexA,WP_000646078.1,phage,"infection,regulation",Multiple,Homology,NODE_16_length_92794_cov_38.870941_40, 56017 # 56625 # 1 , 56017,56625,1 ,16_40,16,40,00,ATG,AGxAGG/AGGxGG,3-4bp,0.604,NODE_16_length_92794_cov_38.870941,mobileOG_000336507_NODE_16_length_92794_cov_38.870941
368,"mobileOG_000289013|lexA|WP_004206291.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_16_length_92794_cov_38.870941_40 # 56017 # 56625 # 1 # ID=16_40;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.604,92.1,369,202,6.57e-131,203,1,202,1,202,mobileOG_000289013,lexA,WP_004206291.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_40, 56017 # 56625 # 1 , 56017,56625,1 ,16_40,16,40,00,ATG,AGxAGG/AGGxGG,3-4bp,0.604,NODE_16_length_92794_cov_38.870941,mobileOG_000289013_NODE_16_length_92794_cov_38.870941
369,"mobileOG_000334793|lexA|WP_002884822.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_16_length_92794_cov_38.870941_40 # 56017 # 56625 # 1 # ID=16_40;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.604,91.6,369,202,9.33e-131,203,1,202,1,202,mobileOG_000334793,lexA,WP_002884822.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_40, 56017 # 56625 # 1 , 56017,56625,1 ,16_40,16,40,00,ATG,AGxAGG/AGGxGG,3-4bp,0.604,NODE_16_length_92794_cov_38.870941,mobileOG_000334793_NODE_16_length_92794_cov_38.870941
370,"mobileOG_000014656|lexA|A0A0D7LJ22|phage|infection,regulation|GPD|Manual",NODE_16_length_92794_cov_38.870941_40 # 56017 # 56625 # 1 # ID=16_40;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.604,90.6,367,202,3.80e-130,203,1,202,1,202,mobileOG_000014656,lexA,A0A0D7LJ22,phage,"infection,regulation",GPD,Manual,NODE_16_length_92794_cov_38.870941_40, 56017 # 56625 # 1 , 56017,56625,1 ,16_40,16,40,00,ATG,AGxAGG/AGGxGG,3-4bp,0.604,NODE_16_length_92794_cov_38.870941,mobileOG_000014656_NODE_16_length_92794_cov_38.870941
371,mobileOG_000368539|dnaB|WP_025160134.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_50 # 64235 # 65590 # 1 # ID=16_50;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.613,100,871,474,0.0,452,24,474,1,451,mobileOG_000368539,dnaB,WP_025160134.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_50, 64235 # 65590 # 1 , 64235,65590,1 ,16_50,16,50,00,ATG,GGA/GAG/AGG,5-10bp,0.613,NODE_16_length_92794_cov_38.870941,mobileOG_000368539_NODE_16_length_92794_cov_38.870941
372,"mobileOG_000376888|rep|WP_016930264.1|replication/recombination/repair|initiation,copy number control,plasmid|Plasmid RefSeq|Homology",NODE_16_length_92794_cov_38.870941_55 # 69587 # 70003 # 1 # ID=16_55;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.595,100,289,138,2.70e-101,139,1,138,1,138,mobileOG_000376888,rep,WP_016930264.1,replication/recombination/repair,"initiation,copy number control,plasmid",Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_55, 69587 # 70003 # 1 , 69587,70003,1 ,16_55,16,55,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.595,NODE_16_length_92794_cov_38.870941,mobileOG_000376888_NODE_16_length_92794_cov_38.870941
373,"mobileOG_000376616|rep|WP_004936779.1|replication/recombination/repair|initiation,copy number control,plasmid|Plasmid RefSeq|Homology",NODE_16_length_92794_cov_38.870941_55 # 69587 # 70003 # 1 # ID=16_55;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.595,99.3,287,138,1.56e-100,139,1,138,1,138,mobileOG_000376616,rep,WP_004936779.1,replication/recombination/repair,"initiation,copy number control,plasmid",Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_55, 69587 # 70003 # 1 , 69587,70003,1 ,16_55,16,55,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.595,NODE_16_length_92794_cov_38.870941,mobileOG_000376616_NODE_16_length_92794_cov_38.870941
374,mobileOG_000355081|uvrA|WP_033644422.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_60 # 73231 # 76059 # -1 # ID=16_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,100,1867,942,0.0,943,1,942,1,942,mobileOG_000355081,uvrA,WP_033644422.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_60, 73231 # 76059 # -1 , 73231,76059,-1 ,16_60,16,60,00,ATG,GGA/GAG/AGG,5-10bp,0.632,NODE_16_length_92794_cov_38.870941,mobileOG_000355081_NODE_16_length_92794_cov_38.870941
375,mobileOG_000355080|uvrA|WP_033636192.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_60 # 73231 # 76059 # -1 # ID=16_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,99.5,1858,942,0.0,943,1,941,1,941,mobileOG_000355080,uvrA,WP_033636192.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_60, 73231 # 76059 # -1 , 73231,76059,-1 ,16_60,16,60,00,ATG,GGA/GAG/AGG,5-10bp,0.632,NODE_16_length_92794_cov_38.870941,mobileOG_000355080_NODE_16_length_92794_cov_38.870941
376,mobileOG_000355073|uvrA|WP_004146620.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_60 # 73231 # 76059 # -1 # ID=16_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,93.0,1762,941,0.0,943,1,941,1,941,mobileOG_000355073,uvrA,WP_004146620.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_60, 73231 # 76059 # -1 , 73231,76059,-1 ,16_60,16,60,00,ATG,GGA/GAG/AGG,5-10bp,0.632,NODE_16_length_92794_cov_38.870941,mobileOG_000355073_NODE_16_length_92794_cov_38.870941
377,mobileOG_000289038|uvrA|WP_008807293.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_60 # 73231 # 76059 # -1 # ID=16_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,92.8,1759,941,0.0,943,1,941,1,941,mobileOG_000289038,uvrA,WP_008807293.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_60, 73231 # 76059 # -1 , 73231,76059,-1 ,16_60,16,60,00,ATG,GGA/GAG/AGG,5-10bp,0.632,NODE_16_length_92794_cov_38.870941,mobileOG_000289038_NODE_16_length_92794_cov_38.870941
378,mobileOG_000026154|uvrA|P0A699|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_16_length_92794_cov_38.870941_60 # 73231 # 76059 # -1 # ID=16_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,91.9,1748,940,0.0,943,1,940,1,940,mobileOG_000026154,uvrA,P0A699,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_16_length_92794_cov_38.870941_60, 73231 # 76059 # -1 , 73231,76059,-1 ,16_60,16,60,00,ATG,GGA/GAG/AGG,5-10bp,0.632,NODE_16_length_92794_cov_38.870941,mobileOG_000026154_NODE_16_length_92794_cov_38.870941
379,mobileOG_000288441|uvrA|WP_015570187.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_60 # 73231 # 76059 # -1 # ID=16_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632,92.0,1747,940,0.0,943,1,940,1,940,mobileOG_000288441,uvrA,WP_015570187.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_60, 73231 # 76059 # -1 , 73231,76059,-1 ,16_60,16,60,00,ATG,GGA/GAG/AGG,5-10bp,0.632,NODE_16_length_92794_cov_38.870941,mobileOG_000288441_NODE_16_length_92794_cov_38.870941
380,mobileOG_000026496|ssb|P25762|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_16_length_92794_cov_38.870941_61 # 76337 # 76867 # 1 # ID=16_61;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.621,100,336,176,1.18e-118,177,1,176,1,176,mobileOG_000026496,ssb,P25762,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_16_length_92794_cov_38.870941_61, 76337 # 76867 # 1 , 76337,76867,1 ,16_61,16,61,00,ATG,GGAG/GAGG,5-10bp,0.621,NODE_16_length_92794_cov_38.870941,mobileOG_000026496_NODE_16_length_92794_cov_38.870941
381,mobileOG_000364805|ssb|WP_033654707.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_16_length_92794_cov_38.870941_61 # 76337 # 76867 # 1 # ID=16_61;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.621,94.4,307,177,3.32e-107,177,1,177,1,176,mobileOG_000364805,ssb,WP_033654707.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_16_length_92794_cov_38.870941_61, 76337 # 76867 # 1 , 76337,76867,1 ,16_61,16,61,00,ATG,GGAG/GAGG,5-10bp,0.621,NODE_16_length_92794_cov_38.870941,mobileOG_000364805_NODE_16_length_92794_cov_38.870941
382,mobileOG_000368532|nth|WP_019455952.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_17_length_88232_cov_28.259724_8 # 8515 # 9156 # -1 # ID=17_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.603,100,432,213,1.06e-155,214,1,213,1,213,mobileOG_000368532,nth,WP_019455952.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_17_length_88232_cov_28.259724_8, 8515 # 9156 # -1 , 8515,9156,-1 ,17_8,17,8,00,ATG,AGxAGG/AGGxGG,3-4bp,0.603,NODE_17_length_88232_cov_28.259724,mobileOG_000368532_NODE_17_length_88232_cov_28.259724
383,mobileOG_000340056|nth|WP_002907734.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_17_length_88232_cov_28.259724_8 # 8515 # 9156 # -1 # ID=17_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.603,91.9,394,211,1.23e-140,214,1,210,1,210,mobileOG_000340056,nth,WP_002907734.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_17_length_88232_cov_28.259724_8, 8515 # 9156 # -1 , 8515,9156,-1 ,17_8,17,8,00,ATG,AGxAGG/AGGxGG,3-4bp,0.603,NODE_17_length_88232_cov_28.259724,mobileOG_000340056_NODE_17_length_88232_cov_28.259724
384,mobileOG_000240879|nth|A0A2S4WTY0|replication/recombination/repair|NA|GPD|Homology,NODE_17_length_88232_cov_28.259724_8 # 8515 # 9156 # -1 # ID=17_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.603,92.8,394,211,1.74e-140,214,1,209,1,209,mobileOG_000240879,nth,A0A2S4WTY0,replication/recombination/repair,NA,GPD,Homology,NODE_17_length_88232_cov_28.259724_8, 8515 # 9156 # -1 , 8515,9156,-1 ,17_8,17,8,00,ATG,AGxAGG/AGGxGG,3-4bp,0.603,NODE_17_length_88232_cov_28.259724,mobileOG_000240879_NODE_17_length_88232_cov_28.259724
385,mobileOG_000242763|nth|A0A156XKS9|replication/recombination/repair|NA|GPD|Homology,NODE_17_length_88232_cov_28.259724_8 # 8515 # 9156 # -1 # ID=17_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.603,90.5,390,211,8.28e-139,214,1,211,1,211,mobileOG_000242763,nth,A0A156XKS9,replication/recombination/repair,NA,GPD,Homology,NODE_17_length_88232_cov_28.259724_8, 8515 # 9156 # -1 , 8515,9156,-1 ,17_8,17,8,00,ATG,AGxAGG/AGGxGG,3-4bp,0.603,NODE_17_length_88232_cov_28.259724,mobileOG_000242763_NODE_17_length_88232_cov_28.259724
386,mobileOG_000189905|nth|WP_015570668.1|replication/recombination/repair|NA|Multiple|Homology,NODE_17_length_88232_cov_28.259724_8 # 8515 # 9156 # -1 # ID=17_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.603,90.5,389,211,1.18e-138,214,1,211,1,211,mobileOG_000189905,nth,WP_015570668.1,replication/recombination/repair,NA,Multiple,Homology,NODE_17_length_88232_cov_28.259724_8, 8515 # 9156 # -1 , 8515,9156,-1 ,17_8,17,8,00,ATG,AGxAGG/AGGxGG,3-4bp,0.603,NODE_17_length_88232_cov_28.259724,mobileOG_000189905_NODE_17_length_88232_cov_28.259724
387,mobileOG_000340055|nth|WP_001030346.1|replication/recombination/repair|NA|Multiple|Homology,NODE_17_length_88232_cov_28.259724_8 # 8515 # 9156 # -1 # ID=17_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.603,91.4,389,211,1.67e-138,214,1,209,1,209,mobileOG_000340055,nth,WP_001030346.1,replication/recombination/repair,NA,Multiple,Homology,NODE_17_length_88232_cov_28.259724_8, 8515 # 9156 # -1 , 8515,9156,-1 ,17_8,17,8,00,ATG,AGxAGG/AGGxGG,3-4bp,0.603,NODE_17_length_88232_cov_28.259724,mobileOG_000340055_NODE_17_length_88232_cov_28.259724
388,mobileOG_000362634|tus|WP_043147415.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_17_length_88232_cov_28.259724_37 # 38008 # 38949 # -1 # ID=17_37;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.622,97.4,601,312,5.53e-219,314,1,312,2,313,mobileOG_000362634,tus,WP_043147415.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_17_length_88232_cov_28.259724_37, 38008 # 38949 # -1 , 38008,38949,-1 ,17_37,17,37,00,ATG,GGA/GAG/AGG,5-10bp,0.622,NODE_17_length_88232_cov_28.259724,mobileOG_000362634_NODE_17_length_88232_cov_28.259724
389,"mobileOG_000327600|fxsA|WP_033636764.1|phage|replication,transfer|Plasmid RefSeq|Homology",NODE_18_length_77331_cov_39.324203_44 # 57696 # 58184 # 1 # ID=18_44;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.597,98.1,292,162,6.96e-102,163,1,162,1,162,mobileOG_000327600,fxsA,WP_033636764.1,phage,"replication,transfer",Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_44, 57696 # 58184 # 1 , 57696,58184,1 ,18_44,18,44,00,GTG,AGGAG,5-10bp,0.597,NODE_18_length_77331_cov_39.324203,mobileOG_000327600_NODE_18_length_77331_cov_39.324203
390,mobileOG_000351473|groS|EBJ67183.1|phage|structural|Plasmid RefSeq|Homology,NODE_18_length_77331_cov_39.324203_45 # 58374 # 58667 # 1 # ID=18_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.497,100,184,97,4.06e-61,98,1,97,1,97,mobileOG_000351473,groS,EBJ67183.1,phage,structural,Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_45, 58374 # 58667 # 1 , 58374,58667,1 ,18_45,18,45,00,ATG,AGGAG,5-10bp,0.497,NODE_18_length_77331_cov_39.324203,mobileOG_000351473_NODE_18_length_77331_cov_39.324203
391,mobileOG_000340853|groS|WP_003855929.1|phage|structural|Plasmid RefSeq|Homology,NODE_18_length_77331_cov_39.324203_45 # 58374 # 58667 # 1 # ID=18_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.497,91.8,176,97,9.22e-58,98,1,97,1,97,mobileOG_000340853,groS,WP_003855929.1,phage,structural,Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_45, 58374 # 58667 # 1 , 58374,58667,1 ,18_45,18,45,00,ATG,AGGAG,5-10bp,0.497,NODE_18_length_77331_cov_39.324203,mobileOG_000340853_NODE_18_length_77331_cov_39.324203
392,mobileOG_000317451|groS|A0A422X382|phage|structural|Plasmid RefSeq|Homology,NODE_18_length_77331_cov_39.324203_45 # 58374 # 58667 # 1 # ID=18_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.497,91.8,175,97,1.31e-57,98,1,97,1,97,mobileOG_000317451,groS,A0A422X382,phage,structural,Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_45, 58374 # 58667 # 1 , 58374,58667,1 ,18_45,18,45,00,ATG,AGGAG,5-10bp,0.497,NODE_18_length_77331_cov_39.324203,mobileOG_000317451_NODE_18_length_77331_cov_39.324203
393,mobileOG_000330918|groS|WP_004240601.1|phage|structural|Plasmid RefSeq|Homology,NODE_18_length_77331_cov_39.324203_45 # 58374 # 58667 # 1 # ID=18_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.497,90.7,172,97,3.09e-56,98,1,97,1,97,mobileOG_000330918,groS,WP_004240601.1,phage,structural,Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_45, 58374 # 58667 # 1 , 58374,58667,1 ,18_45,18,45,00,ATG,AGGAG,5-10bp,0.497,NODE_18_length_77331_cov_39.324203,mobileOG_000330918_NODE_18_length_77331_cov_39.324203
394,"mobileOG_000355278|groL|WP_004929662.1|phage|replication,chaperone|Plasmid RefSeq|Homology",NODE_18_length_77331_cov_39.324203_46 # 58712 # 60358 # 1 # ID=18_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577,100,987,548,0.0,549,1,548,1,548,mobileOG_000355278,groL,WP_004929662.1,phage,"replication,chaperone",Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_46, 58712 # 60358 # 1 , 58712,60358,1 ,18_46,18,46,00,ATG,GGA/GAG/AGG,5-10bp,0.577,NODE_18_length_77331_cov_39.324203,mobileOG_000355278_NODE_18_length_77331_cov_39.324203
395,"mobileOG_000290240|groL|WP_000729117.1|phage|replication,chaperone|Plasmid RefSeq|Homology",NODE_18_length_77331_cov_39.324203_46 # 58712 # 60358 # 1 # ID=18_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577,94.3,934,548,0.0,549,1,548,1,548,mobileOG_000290240,groL,WP_000729117.1,phage,"replication,chaperone",Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_46, 58712 # 60358 # 1 , 58712,60358,1 ,18_46,18,46,00,ATG,GGA/GAG/AGG,5-10bp,0.577,NODE_18_length_77331_cov_39.324203,mobileOG_000290240_NODE_18_length_77331_cov_39.324203
396,"mobileOG_000289036|groL|WP_008807218.1|phage|replication,chaperone|Plasmid RefSeq|Homology",NODE_18_length_77331_cov_39.324203_46 # 58712 # 60358 # 1 # ID=18_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577,93.2,932,548,0.0,549,1,548,1,548,mobileOG_000289036,groL,WP_008807218.1,phage,"replication,chaperone",Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_46, 58712 # 60358 # 1 , 58712,60358,1 ,18_46,18,46,00,ATG,GGA/GAG/AGG,5-10bp,0.577,NODE_18_length_77331_cov_39.324203,mobileOG_000289036_NODE_18_length_77331_cov_39.324203
397,"mobileOG_000026160|groL|A0A0W8A593|phage|replication,chaperone|Plasmid RefSeq|Manual",NODE_18_length_77331_cov_39.324203_46 # 58712 # 60358 # 1 # ID=18_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577,93.2,931,548,0.0,549,1,548,1,548,mobileOG_000026160,groL,A0A0W8A593,phage,"replication,chaperone",Plasmid RefSeq,Manual,NODE_18_length_77331_cov_39.324203_46, 58712 # 60358 # 1 , 58712,60358,1 ,18_46,18,46,00,ATG,GGA/GAG/AGG,5-10bp,0.577,NODE_18_length_77331_cov_39.324203,mobileOG_000026160_NODE_18_length_77331_cov_39.324203
398,"mobileOG_000355550|groL|WP_101473286.1|phage|replication,chaperone|Plasmid RefSeq|Homology",NODE_18_length_77331_cov_39.324203_46 # 58712 # 60358 # 1 # ID=18_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577,93.1,931,548,0.0,549,1,548,1,548,mobileOG_000355550,groL,WP_101473286.1,phage,"replication,chaperone",Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_46, 58712 # 60358 # 1 , 58712,60358,1 ,18_46,18,46,00,ATG,GGA/GAG/AGG,5-10bp,0.577,NODE_18_length_77331_cov_39.324203,mobileOG_000355550_NODE_18_length_77331_cov_39.324203
399,mobileOG_000363951|ecnB|WP_019453400.1|stability/transfer/defense|NA|Plasmid RefSeq|Homology,NODE_18_length_77331_cov_39.324203_51 # 64653 # 64784 # 1 # ID=18_51;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.568,97.7,82.8,43,1.90e-22,44,1,43,1,43,mobileOG_000363951,ecnB,WP_019453400.1,stability/transfer/defense,NA,Plasmid RefSeq,Homology,NODE_18_length_77331_cov_39.324203_51, 64653 # 64784 # 1 , 64653,64784,1 ,18_51,18,51,00,ATG,None,None,0.568,NODE_18_length_77331_cov_39.324203,mobileOG_000363951_NODE_18_length_77331_cov_39.324203
400,mobileOG_000354201|xni|WP_033635747.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_19_length_68939_cov_36.253347_9 # 7274 # 8032 # -1 # ID=19_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642,97.2,489,252,1.17e-176,253,1,251,1,251,mobileOG_000354201,xni,WP_033635747.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_19_length_68939_cov_36.253347_9, 7274 # 8032 # -1 , 7274,8032,-1 ,19_9,19,9,00,ATG,None,None,0.642,NODE_19_length_68939_cov_36.253347,mobileOG_000354201_NODE_19_length_68939_cov_36.253347
401,mobileOG_000330119|bamA|WP_033635736.1|transfer|phage receptor|Plasmid RefSeq|Homology,NODE_19_length_68939_cov_36.253347_31 # 36530 # 38956 # 1 # ID=19_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.572,99.0,1606,808,0.0,809,1,808,1,808,mobileOG_000330119,bamA,WP_033635736.1,transfer,phage receptor,Plasmid RefSeq,Homology,NODE_19_length_68939_cov_36.253347_31, 36530 # 38956 # 1 , 36530,38956,1 ,19_31,19,31,00,ATG,None,None,0.572,NODE_19_length_68939_cov_36.253347,mobileOG_000330119_NODE_19_length_68939_cov_36.253347
402,mobileOG_000319969|rnhB|WP_049195379.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_19_length_68939_cov_36.253347_37 # 43193 # 43786 # 1 # ID=19_37;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.653,99.0,378,197,9.84e-135,198,1,197,1,197,mobileOG_000319969,rnhB,WP_049195379.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_19_length_68939_cov_36.253347_37, 43193 # 43786 # 1 , 43193,43786,1 ,19_37,19,37,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.653,NODE_19_length_68939_cov_36.253347,mobileOG_000319969_NODE_19_length_68939_cov_36.253347
403,mobileOG_000328298|dnaE|WP_048321892.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_19_length_68939_cov_36.253347_38 # 43864 # 47352 # 1 # ID=19_38;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,99.7,2307,1162,0.0,1163,1,1162,1,1162,mobileOG_000328298,dnaE,WP_048321892.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_19_length_68939_cov_36.253347_38, 43864 # 47352 # 1 , 43864,47352,1 ,19_38,19,38,00,ATG,GGA/GAG/AGG,5-10bp,0.602,NODE_19_length_68939_cov_36.253347,mobileOG_000328298_NODE_19_length_68939_cov_36.253347
404,mobileOG_000334577|dnaE|WP_004177353.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_19_length_68939_cov_36.253347_38 # 43864 # 47352 # 1 # ID=19_38;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,90.0,2110,1160,0.0,1163,1,1160,1,1162,mobileOG_000334577,dnaE,WP_004177353.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_19_length_68939_cov_36.253347_38, 43864 # 47352 # 1 , 43864,47352,1 ,19_38,19,38,00,ATG,GGA/GAG/AGG,5-10bp,0.602,NODE_19_length_68939_cov_36.253347,mobileOG_000334577_NODE_19_length_68939_cov_36.253347
